F21,0.0,0.0526,0.0435,0.0,0.0667,0.0526,0.0,0.1034,0.0714,0.2,0.0,0.0,0.2105,0.1333,0.1176,0.0,0.2,0.0952,0.0,0.0625,0.125,0.0,0.0,0.0,0.0,0.0263,0.0,0.2381,0.037,0.0,0.0,0.0,0.1667,0.1667,0.1429,0.0,0.2308,0.125,0.1111,0.1176,0.0,0.1667,0.0,0.1667,0.0714,0.0,0.0,0.1333,0.0,0.1667,0.0526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909,0.0,0.0625,0.0556,0.0833,0.05,0.0,0.15,0.0,0.0,0.1818,0.0714,0.1429,0.0588,0.0476,0.125,0.1111,0.0,0.05,0.1,0.1053,0.0,0.0909,0.0938,0.1667,0.0476,0.125,0.0435,0.0417,0.2,0.0625,0.1111,0.0,0.125,0.0,0.1471,0.0667,0.1579,0.0769,0.0667,0.0357,0.0625,0.0741,0.1333,0.0526,0.0714,0.1,0.0714,0.0357,0.0417,0.0,0.1429,0.0625,0.0,0.0,0.0526,0.069,0.0455,0.087,0.1667,0.0909,0.0,0.04,0.1053,0.0,0.0714,0.0769,0.0,0.1176,0.2381,0.0588,0.1154,0.0714,0.0769,0.1176,0.1579,0.0556,0.0,0.0,0.1053,0.0,0.1176,0.0455,0.0,0.0,0.0,0.1111,0.1176,0.0667,0.0,0.0667,0.0882,0.0833,0.0286,0.069,0.0833,0.0909,0.1111,0.0,0.075,0.1333,0.0,0.0,0.0769,0.0556,0.2667,0.0968,0.1111,0.0303,0.2143,0.0,0.0,0.0526,0.0,0.0526,0.0714,0.0,0.0,0.0526,0.1818,0.1538,0.0,0.069,0.1667,0.125,0.0,0.0588,0.0526,0.1176,0.0,0.0625,0.0,0.0769,0.1667,0.1667,0.24,0.0714,0.1,0.0526,0.2727,0.2143,0.0526,0.0741,0.1875,0.1053,0.0,0.0952,0.0,0.0435,0.0,0.1364,0.0,0.0476,0.0,0.1739,0.037,0.0588,0.1,0.0417,0.069,0.1714,0.0556,0.1515,0.0625,0.1111,0.1,0.0385,0.125,0.0714,0.0556,0.0588,0.1,0.125,0.0,0.0556,0.05,0.027,0.0,0.1333,0.1176,0.0,0.0,0.0385,0.0,0.0769,0.0455,0.16,0.0556,0.0625,0.05,0.0,0.1875,0.0417,0.1579,0.0625,0.0909,0.1111,0.1429,0.15,0.0,0.1364,0.05,0.1429,0.0909,0.1333,0.0,0.0,0.0,0.0556,0.0625,0.1,0.0588,0.0714,0.0833,0.0909,0.1538,0.1081,0.0,0.1429,0.0833,0.0667,0.1,0.0909,0.0455,0.125,0.0455,0.0588,0.0,0.1579,0.0714,0.0833,0.15,0.1,0.0,0.1,0.0714,0.25,0.0588,0.0,0.1429,0.0476,0.0,0.0769,0.2609,0.0645,0.1053,0.1429,0.12,0.0714,0.0,0.0476,0.0,0.0526,0.1667,0.0,0.1111,0.2,0.1818,0.1667,0.0667,0.125,0.1053,0.04,0.1429,0.0,0.1429,0.0,0.0435,0.0476,0.0417,0.0909,0.1053,0.0,0.1,0.0556,0.0,0.1765,0.0714,0.1429,0.0,0.25,0.0556,0.0625,0.125,0.0556,0.0,0.0,0.0,0.1,0.1333,0.0476,0.0,0.0,0.2,0.1818,0.15,0.0,0.1333,0.0,0.0,0.0588,0.0625,0.0,0.0,0.0714,0.2,0.0625,0.0,0.1429,0.0714,0.1667,0.125,0.0,0.1667,0.12,0.0667,0.0,0.0667,0.0833,0.0,0.1304,0.16,0.25,0.0909,0.0833,0.0625,0.0,0.0625,0.1176,0.0556,0.2105,0.25,0.0625,0.0,0.0952,0.0833,0.0556,0.1176,0.0714,0.0714,0.0625,0.0714
F14,0,4,3,1,0,1,0,1,1,2,3,3,0,1,3,1,2,2,1,2,1,2,0,1,2,3,0,2,4,0,0,0,3,1,7,0,3,1,1,3,0,1,0,1,4,1,1,5,0,1,1,1,1,1,3,1,2,1,0,1,2,2,2,3,0,1,2,3,1,1,0,2,1,2,1,1,2,1,0,2,2,1,0,1,0,3,0,2,3,3,1,0,0,3,6,3,2,3,2,3,4,2,4,0,1,2,2,1,2,1,0,1,2,2,3,1,3,1,1,0,0,0,2,0,1,2,0,1,2,0,1,0,2,1,2,1,1,1,2,1,3,1,0,3,0,3,4,0,3,8,0,6,1,0,1,0,1,1,1,1,2,2,1,3,5,6,2,2,4,3,1,1,2,0,0,0,2,0,0,1,4,2,2,6,3,5,2,2,2,4,0,3,1,3,3,2,1,2,0,0,1,1,2,1,5,3,4,4,6,1,1,1,0,1,4,2,2,3,6,2,6,1,3,3,4,1,1,1,3,1,1,0,4,1,1,7,9,2,0,1,1,1,1,2,1,5,1,1,1,2,1,1,0,0,2,1,2,1,3,1,0,3,1,1,1,0,2,1,4,4,2,1,4,6,6,2,2,1,0,2,1,1,2,1,2,3,2,3,1,2,2,1,0,1,2,0,0,0,3,3,1,2,2,0,2,2,3,2,2,1,1,1,2,1,1,0,2,3,1,1,4,2,1,3,1,3,2,1,2,1,3,1,2,2,3,0,2,1,0,2,1,1,1,1,0,0,1,2,3,2,0,0,3,1,0,2,2,2,0,1,3,0,1,1,0,0,2,2,1,1,2,0,3,1,2,2,3,1,2,3,2,0,3,1,1,2,0,3,1,3,3,3,2,3,1,3,2,1,5,2
F13,5,5,7,5,6,6,9,8,5,4,5,4,7,5,5,3,6,6,4,3,5,6,7,5,4,13,2,4,10,2,6,3,5,1,10,1,5,1,3,5,2,2,2,3,11,1,1,6,5,5,5,5,3,9,6,6,6,5,4,2,4,2,0,3,4,5,3,2,2,2,4,6,8,3,6,8,8,3,5,5,3,8,3,5,2,5,7,3,5,3,1,4,1,8,7,3,3,1,7,2,7,2,10,4,1,1,8,4,7,4,3,5,3,4,7,5,13,1,5,4,8,7,4,6,3,3,8,3,7,5,10,1,4,3,1,5,5,3,8,3,4,3,5,6,4,3,6,4,4,6,4,7,6,1,3,1,5,9,1,1,1,1,5,0,6,10,10,2,2,4,7,7,5,6,4,3,6,1,4,5,7,3,4,3,2,3,2,5,5,4,3,3,7,2,4,4,6,2,7,6,5,3,5,6,3,4,8,2,4,4,4,6,5,9,7,8,9,5,4,2,6,3,6,2,6,7,9,5,3,1,1,2,2,4,12,8,3,0,4,7,9,2,4,8,5,9,3,4,4,2,4,6,11,5,2,3,3,5,5,6,2,4,6,3,1,3,4,2,6,4,1,2,6,9,8,4,2,3,1,3,7,6,5,3,5,4,3,1,2,3,1,4,1,3,4,6,4,6,5,1,3,3,10,4,3,7,7,2,6,2,7,5,2,3,4,4,8,4,7,6,8,5,2,4,4,5,4,9,2,4,7,1,4,4,1,5,1,4,2,5,3,5,1,2,2,3,2,1,5,3,3,3,3,4,4,3,5,4,7,7,4,5,5,2,1,4,1,2,1,2,1,3,5,2,3,3,6,4,7,2,1,1,1,3,2,2,3,2,2,1,2,3,5,6,5,3,5,4,6,3
F16,0,1,1,0,1,1,0,3,1,5,0,0,4,2,2,0,3,2,0,1,2,0,0,0,0,1,0,5,1,0,0,0,4,1,6,0,3,1,1,2,0,2,0,2,3,0,0,4,0,3,1,0,0,0,0,0,0,0,2,0,2,1,1,1,0,3,0,0,2,1,1,1,1,2,2,0,1,1,2,0,2,3,4,1,1,1,1,4,1,2,0,3,0,5,2,3,1,1,1,1,2,2,2,1,1,1,1,1,0,2,1,0,0,1,2,1,4,3,2,0,1,2,0,2,1,0,2,5,2,3,2,1,2,3,1,0,0,2,0,2,1,0,0,0,2,2,2,0,2,3,1,1,2,1,1,1,0,3,2,0,0,1,1,4,3,6,1,3,0,0,1,0,1,1,0,0,1,2,2,0,2,2,2,0,1,1,2,0,1,0,1,3,5,6,2,2,1,3,3,1,2,3,2,0,2,0,1,0,3,0,1,0,4,1,2,2,1,2,6,1,5,1,3,2,1,4,2,1,1,1,1,0,1,1,1,0,4,2,0,0,1,0,2,2,4,2,1,1,0,3,1,3,1,2,2,3,3,0,3,1,2,2,2,0,0,0,1,1,2,1,1,1,2,6,4,0,2,2,1,2,2,1,2,1,1,0,3,1,1,3,1,0,1,1,4,1,0,2,1,0,1,6,2,2,2,3,2,0,1,0,1,3,0,2,2,2,4,1,3,2,1,2,0,2,0,1,1,1,1,2,0,1,1,0,3,1,1,0,2,1,1,3,1,0,0,0,2,2,1,0,0,3,4,3,0,2,0,0,1,1,0,0,1,3,1,0,1,1,1,1,0,2,3,1,0,1,2,0,3,4,2,1,1,1,0,1,2,1,4,3,1,0,2,2,1,2,1,1,1,1
F22,0.0,0.0526,0.0,0.0,0.0,0.0526,0.0556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0714,0.0476,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0714,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0313,0.0,0.0,0.0,0.0769,0.0,0.0,0.0,0.0,0.0714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0435,0.0833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769,0.0,0.0,0.0,0.0294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0294,0.0,0.0286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769,0.0,0.1034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0455,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0385,0.0,0.0,0.0227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909,0.0556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833,0.1111,0.0,0.0,0.0,0.05,0.0,0.0,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0909,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0476,0.0,0.0769,0.0,0.0323,0.0,0.0,0.0,0.0357,0.0,0.0,0.0625,0.0,0.0556,0.0,0.0,0.0,0.0,0.0833,0.0667,0.0,0.0,0.0,0.0,0.0,0.0,0.0667,0.0,0.0,0.0,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0588,0.0,0.0,0.0,0.0,0.0,0.0476,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
F35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0,1,0,6,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,4,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,2,1,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,5,1,0,0,0,0,0,2,0,0,0
F37,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,2,1,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,2,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,2,0,1,1,0,2,0,0,1,0,0,1,0,0,1,1,0,0,2,3,0,2,1,2,2,0,0,0,1,0,0,0,0,0,1,1,0,2,0,0,0,0,1,0,0,1,2,2,1,0,0,2,2,0,0,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,2,1,2,0,2,0,1,0,0,0,1,1,1,1,1,0,2,0,1,0,3,1,0,0,0,0,0,0,1,1,0,1,0,1,0,3,0,1,0,0,0,0,0,1,3,1,1,0,0,0,2,0,2,1,0,0,1,2,2,1,0,0,0,2,1,1,0,1,2,0,0,1,0,2,1,0,0,0,2,1,0,2,1,0,1,2,1,0,0,0,4,0,0,0,1,0,0,0,1,1,1,0,3,2,1,1,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,1,1,0,0,1,1,0,0,0,0,2,1,0,0,2,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,2,1
F17,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
ah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
activity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ajar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
aneh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
